project_id,project_name,district,state,latitude,longitude,land_area_acres,comp_offered_lakhs,comp_demanded_lakhs,litigation_cases,title_dispute_count,comp_disbursal_delay_months,public_objections_count,slao_officer_vacant,forest_clearance_status,env_clearance_status,delay_risk_label,source_portal
PRJ_MST_2102,Urban Transit Corridor Project #1102 (West Bengal),Central Division,WEST BENGAL,25.8948,78.661,312.42,1939.43,3238.31,2,2,1,52,0,APPROVED,REJECTED,66.15,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2103,Industrial Zone Project #1103 (Andaman And Nicobar Islands),Central Division,ANDAMAN AND NICOBAR ISLANDS,22.4994,81.3326,97.39,650.61,1057.96,7,3,20,106,0,PENDING,REJECTED,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2104,Bulk Water Pipeline Project #1104 (Andhra Pradesh),Central Division,ANDHRA PRADESH,21.1096,79.0076,53.78,371.62,631.54,7,0,19,79,0,APPROVED,REJECTED,94.18,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2105,Highway Project #1105 (Arunachal Pradesh),Central Division,ARUNACHAL PRADESH,20.9262,76.9544,149.32,1492.43,1864.27,3,3,22,18,0,APPROVED,REJECTED,77.18,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2106,Freight Corridor Project #1106 (Assam),Central Division,ASSAM,27.4747,90.777,283.54,2456.92,3600.13,3,1,20,80,0,APPROVED,APPROVED,59.84,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2107,Power Grid Line Project #1107 (Bihar),Central Division,BIHAR,25.2346,87.5469,274.72,2275.07,2833.68,4,1,23,89,0,PENDING,APPROVED,79.4,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2108,Urban Transit Corridor Project #1108 (Chandigarh),Central Division,CHANDIGARH,19.28,78.7,267.82,2855.5,4486.01,0,6,3,5,1,APPROVED,PENDING,59.3,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2109,Industrial Zone Project #1109 (Chhattisgarh),Central Division,CHHATTISGARH,25.5325,75.2164,46.08,371.81,562.37,5,4,11,106,0,APPROVED,PENDING,82.04,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2110,Bulk Water Pipeline Project #1110 (Dadra And Nagar Haveli),Central Division,DADRA AND NAGAR HAVELI,24.6474,78.851,311.05,3144.93,5282.91,7,2,21,48,0,APPROVED,APPROVED,78.84,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2111,Highway Project #1111 (Daman And Diu),Central Division,DAMAN AND DIU,19.3732,83.8962,45.75,306.09,402.45,0,4,19,72,0,APPROVED,PENDING,60.4,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2112,Freight Corridor Project #1112 (Delhi),Central Division,DELHI,22.4401,83.5736,103.34,937.64,1356.9,2,4,17,49,0,PENDING,APPROVED,74.68,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2113,Power Grid Line Project #1113 (Goa),Central Division,GOA,23.6123,81.2305,32.76,371.95,551.66,6,0,0,80,0,APPROVED,APPROVED,53.65,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2114,Urban Transit Corridor Project #1114 (Gujarat),Central Division,GUJARAT,25.8568,79.4887,284.31,2522.85,3861.35,4,3,29,94,1,APPROVED,PENDING,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2115,Industrial Zone Project #1115 (Haryana),Central Division,HARYANA,18.4029,83.1367,31.3,295.66,356.01,4,3,32,11,1,PENDING,PENDING,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2116,Bulk Water Pipeline Project #1116 (Himachal Pradesh),Central Division,HIMACHAL PRADESH,18.1583,78.9932,314.94,3261.75,4555.43,7,6,23,22,1,APPROVED,PENDING,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2117,Highway Project #1117 (Jammu And Kashmir),Central Division,JAMMU AND KASHMIR,22.8104,77.8743,342.46,3145.23,4325.09,1,1,13,53,0,REJECTED,APPROVED,71.23,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2118,Freight Corridor Project #1118 (Jharkhand),Central Division,JHARKHAND,20.3389,78.7873,315.85,2034.79,3291.72,3,4,35,117,0,PENDING,REJECTED,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2119,Power Grid Line Project #1119 (Karnataka),Central Division,KARNATAKA,22.2306,84.2659,237.96,2516.26,3323.42,5,2,4,68,0,PENDING,APPROVED,68.52,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2120,Urban Transit Corridor Project #1120 (Kerala),Central Division,KERALA,25.7754,75.594,115.38,972.95,1634.97,3,2,10,106,0,PENDING,APPROVED,73.26,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2121,Industrial Zone Project #1121 (Lakshadweep),Central Division,LAKSHADWEEP,19.735,80.1505,233.72,1866.31,2971.46,6,2,23,99,0,PENDING,REJECTED,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2122,Bulk Water Pipeline Project #1122 (Madhya Pradesh),Central Division,MADHYA PRADESH,23.3045,83.8385,282.34,2637.83,4473.75,4,2,30,58,0,PENDING,REJECTED,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2123,Highway Project #1123 (Maharashtra),Central Division,MAHARASHTRA,18.9501,74.8606,204.8,2445.1,3516.45,2,2,12,35,0,APPROVED,REJECTED,67.01,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2124,Freight Corridor Project #1124 (Manipur),Central Division,MANIPUR,22.0426,77.0351,190.56,1236.74,2029.5,0,1,15,2,0,PENDING,PENDING,58.55,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2125,Power Grid Line Project #1125 (Meghalaya),Central Division,MEGHALAYA,24.2076,83.6167,285.19,2178.04,3048.8,0,0,23,57,0,PENDING,PENDING,65.67,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2126,Urban Transit Corridor Project #1126 (Mizoram),Central Division,MIZORAM,18.7756,79.3754,220.09,2208.36,3184.91,2,3,12,87,1,PENDING,PENDING,90.91,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2127,Industrial Zone Project #1127 (Nagaland),Central Division,NAGALAND,25.7448,83.0579,127.38,1107.69,1598.76,7,4,23,54,0,APPROVED,APPROVED,83.39,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2128,Bulk Water Pipeline Project #1128 (Odisha),Central Division,ODISHA,24.6836,77.1449,288.1,3079.11,5007.56,2,6,25,56,1,APPROVED,APPROVED,86.96,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2129,Highway Project #1129 (Puducherry),Central Division,PUDUCHERRY,23.4775,75.6555,26.19,216.87,354.23,6,4,1,16,1,PENDING,APPROVED,83.05,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2130,Freight Corridor Project #1130 (Punjab),Central Division,PUNJAB,18.1683,78.5278,158.51,1279.33,1767.86,2,2,15,38,0,APPROVED,APPROVED,46.75,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2131,Power Grid Line Project #1131 (Rajasthan),Central Division,RAJASTHAN,18.2219,75.1049,90.05,768.46,1106.04,5,2,0,89,0,APPROVED,PENDING,56.57,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2132,Urban Transit Corridor Project #1132 (Sikkim),Central Division,SIKKIM,20.2359,82.185,173.43,1576.04,2472.28,2,6,10,67,0,PENDING,APPROVED,67.44,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2133,Industrial Zone Project #1133 (Tamil Nadu),Central Division,TAMIL NADU,10.5776,78.8547,282.03,2053.2,3371.09,5,3,34,54,1,APPROVED,APPROVED,91.39,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2134,Bulk Water Pipeline Project #1134 (Telangana),Central Division,TELANGANA,23.184,83.8428,64.31,466.31,774.29,4,3,28,44,0,APPROVED,APPROVED,74.58,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2135,Highway Project #1135 (Tripura),Central Division,TRIPURA,22.9425,75.1086,180.2,1576.78,2065.54,0,2,36,75,1,PENDING,PENDING,92.51,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2136,Freight Corridor Project #1136 (Uttar Pradesh),Central Division,UTTAR PRADESH,27.4841,82.4129,247.45,2167.79,3329.15,5,0,16,0,0,APPROVED,APPROVED,50.42,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2137,Power Grid Line Project #1137 (Uttarakhand),Central Division,UTTARAKHAND,18.8013,81.0291,78.46,772.22,994.29,2,2,27,20,1,APPROVED,REJECTED,86.72,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2138,Urban Transit Corridor Project #1138 (West Bengal),Central Division,WEST BENGAL,25.5619,80.7369,259.97,1841.32,2312.6,3,2,28,82,1,APPROVED,APPROVED,77.07,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2139,Industrial Zone Project #1139 (Andaman And Nicobar Islands),Central Division,ANDAMAN AND NICOBAR ISLANDS,25.2648,75.9615,198.92,2339.47,2896.93,7,2,2,20,0,REJECTED,APPROVED,79.78,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2140,Bulk Water Pipeline Project #1140 (Andhra Pradesh),Central Division,ANDHRA PRADESH,24.7637,75.8873,22.82,197.32,301.5,3,4,9,51,0,REJECTED,PENDING,89.38,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2141,Highway Project #1141 (Arunachal Pradesh),Central Division,ARUNACHAL PRADESH,24.2503,82.5635,122.01,1343.77,2207.74,3,1,13,81,0,PENDING,PENDING,78.83,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2142,Freight Corridor Project #1142 (Assam),Central Division,ASSAM,25.8225,92.6713,228.65,2551.5,3251.42,4,2,11,42,0,APPROVED,APPROVED,47.94,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2143,Power Grid Line Project #1143 (Bihar),Central Division,BIHAR,26.9909,83.5452,198.44,1488.73,2390.71,5,3,29,51,0,APPROVED,PENDING,88.56,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2144,Urban Transit Corridor Project #1144 (Chandigarh),Central Division,CHANDIGARH,20.352,79.1495,317.68,2040.48,2540.31,4,6,31,66,1,PENDING,PENDING,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2145,Industrial Zone Project #1145 (Chhattisgarh),Central Division,CHHATTISGARH,21.1593,78.2786,276.69,2910.59,4354.96,2,3,31,112,0,PENDING,APPROVED,82.16,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2146,Bulk Water Pipeline Project #1146 (Dadra And Nagar Haveli),Central Division,DADRA AND NAGAR HAVELI,25.4301,77.9829,38.0,248.86,370.55,4,2,31,43,1,APPROVED,REJECTED,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2147,Highway Project #1147 (Daman And Diu),Central Division,DAMAN AND DIU,23.649,75.2903,141.96,1101.3,1864.38,1,3,25,31,1,PENDING,PENDING,91.22,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2148,Freight Corridor Project #1148 (Delhi),Central Division,DELHI,20.515,80.2665,88.78,801.7,1362.89,1,2,0,9,0,REJECTED,PENDING,68.01,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2149,Power Grid Line Project #1149 (Goa),Central Division,GOA,21.5983,76.1514,147.96,1697.66,2180.56,1,3,1,63,1,APPROVED,REJECTED,62.56,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2150,Urban Transit Corridor Project #1150 (Gujarat),Central Division,GUJARAT,20.2021,77.6189,83.15,741.22,1215.72,1,2,16,103,0,APPROVED,REJECTED,71.46,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2151,Industrial Zone Project #1151 (Haryana),Central Division,HARYANA,23.5721,81.4162,297.3,3187.93,5287.82,1,1,29,78,1,APPROVED,PENDING,82.93,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2152,Bulk Water Pipeline Project #1152 (Himachal Pradesh),Central Division,HIMACHAL PRADESH,20.5706,78.339,258.21,1920.35,2329.13,1,3,6,68,0,PENDING,PENDING,66.72,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2153,Highway Project #1153 (Jammu And Kashmir),Central Division,JAMMU AND KASHMIR,19.9123,84.5717,25.68,239.75,405.26,2,4,26,67,0,PENDING,PENDING,89.59,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2154,Freight Corridor Project #1154 (Jharkhand),Central Division,JHARKHAND,19.3778,80.512,41.34,341.44,422.66,6,2,8,27,0,APPROVED,PENDING,72.45,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2155,Power Grid Line Project #1155 (Karnataka),Central Division,KARNATAKA,24.7737,81.8879,119.7,793.66,1314.0,4,2,21,52,0,APPROVED,PENDING,71.58,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2156,Urban Transit Corridor Project #1156 (Kerala),Central Division,KERALA,21.7972,78.338,161.67,1916.25,3117.32,6,1,33,115,0,REJECTED,PENDING,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2157,Industrial Zone Project #1157 (Lakshadweep),Central Division,LAKSHADWEEP,24.4907,83.9841,206.94,2389.13,3456.59,2,1,0,50,0,PENDING,APPROVED,51.34,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2158,Bulk Water Pipeline Project #1158 (Madhya Pradesh),Central Division,MADHYA PRADESH,18.1008,82.3593,55.1,644.14,920.23,2,0,8,52,0,REJECTED,REJECTED,75.37,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2159,Highway Project #1159 (Maharashtra),Central Division,MAHARASHTRA,20.1068,73.8495,298.82,1889.51,2584.47,5,0,19,3,1,APPROVED,REJECTED,87.78,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2160,Freight Corridor Project #1160 (Manipur),Central Division,MANIPUR,25.3213,82.9662,38.65,385.3,483.67,0,2,18,78,0,APPROVED,APPROVED,46.63,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2161,Power Grid Line Project #1161 (Meghalaya),Central Division,MEGHALAYA,19.4139,84.1424,254.39,2764.53,4174.27,2,2,35,16,0,APPROVED,PENDING,72.18,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2162,Urban Transit Corridor Project #1162 (Mizoram),Central Division,MIZORAM,20.7068,81.3196,68.15,631.23,776.9,3,1,3,107,0,APPROVED,APPROVED,46.49,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2163,Industrial Zone Project #1163 (Nagaland),Central Division,NAGALAND,20.4601,80.0497,244.39,2929.03,4351.06,1,4,8,66,1,APPROVED,APPROVED,57.9,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2164,Bulk Water Pipeline Project #1164 (Odisha),Central Division,ODISHA,19.2325,77.4225,172.16,1120.38,1823.64,1,4,21,73,1,APPROVED,PENDING,82.14,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2165,Highway Project #1165 (Puducherry),Central Division,PUDUCHERRY,18.159,77.1741,127.77,1469.45,2476.43,3,4,17,46,0,PENDING,APPROVED,75.57,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2166,Freight Corridor Project #1166 (Punjab),Central Division,PUNJAB,24.9265,80.7558,277.32,2935.94,4638.72,2,2,11,105,0,REJECTED,PENDING,85.69,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2167,Power Grid Line Project #1167 (Rajasthan),Central Division,RAJASTHAN,24.7947,75.3428,27.14,257.05,394.29,0,1,8,55,0,PENDING,PENDING,56.48,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2168,Urban Transit Corridor Project #1168 (Sikkim),Central Division,SIKKIM,19.9768,81.0414,260.95,2450.8,3644.62,2,2,5,22,0,PENDING,PENDING,62.98,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2169,Industrial Zone Project #1169 (Tamil Nadu),Central Division,TAMIL NADU,11.1309,78.6442,36.23,241.93,302.22,2,1,18,17,1,REJECTED,APPROVED,84.87,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2170,Bulk Water Pipeline Project #1170 (Telangana),Central Division,TELANGANA,25.7573,82.1534,97.17,662.91,913.98,2,1,6,0,0,APPROVED,APPROVED,35.85,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2171,Highway Project #1171 (Tripura),Central Division,TRIPURA,20.1709,83.0698,292.37,3191.94,4219.93,3,2,15,34,1,APPROVED,PENDING,76.69,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2172,Freight Corridor Project #1172 (Uttar Pradesh),Central Division,UTTAR PRADESH,26.0317,82.9111,68.49,617.24,832.09,6,1,4,63,0,PENDING,REJECTED,84.04,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2173,Power Grid Line Project #1173 (Uttarakhand),Central Division,UTTARAKHAND,21.4587,79.8327,152.16,955.06,1514.84,1,5,15,116,1,APPROVED,PENDING,81.25,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2174,Urban Transit Corridor Project #1174 (West Bengal),Central Division,WEST BENGAL,23.4979,79.6,208.51,2394.24,3181.1,6,2,0,57,0,REJECTED,APPROVED,78.63,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2175,Industrial Zone Project #1175 (Andaman And Nicobar Islands),Central Division,ANDAMAN AND NICOBAR ISLANDS,22.1872,79.3216,122.35,1348.08,2123.0,3,3,36,94,1,APPROVED,PENDING,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2176,Bulk Water Pipeline Project #1176 (Andhra Pradesh),Central Division,ANDHRA PRADESH,21.4994,78.9096,29.71,240.66,381.85,1,2,18,58,1,PENDING,PENDING,88.01,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2177,Highway Project #1177 (Arunachal Pradesh),Central Division,ARUNACHAL PRADESH,22.345,77.8234,72.17,683.16,1072.88,2,4,36,107,1,APPROVED,PENDING,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2178,Freight Corridor Project #1178 (Assam),Central Division,ASSAM,27.4952,91.6112,143.3,1606.69,2670.05,6,1,16,0,0,APPROVED,APPROVED,65.02,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2179,Power Grid Line Project #1179 (Bihar),Central Division,BIHAR,25.6276,86.1548,341.64,3834.74,5250.74,7,4,25,2,0,PENDING,PENDING,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2180,Urban Transit Corridor Project #1180 (Chandigarh),Central Division,CHANDIGARH,19.3304,75.9796,209.87,2250.73,3204.75,0,5,21,66,0,PENDING,PENDING,69.94,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2181,Industrial Zone Project #1181 (Chhattisgarh),Central Division,CHHATTISGARH,20.404,83.0653,165.77,1735.35,2506.02,1,2,7,36,0,PENDING,REJECTED,70.59,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2182,Bulk Water Pipeline Project #1182 (Dadra And Nagar Haveli),Central Division,DADRA AND NAGAR HAVELI,21.946,78.0399,207.69,1256.07,1655.13,6,3,32,82,0,APPROVED,APPROVED,88.16,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2183,Highway Project #1183 (Daman And Diu),Central Division,DAMAN AND DIU,25.4577,83.0276,153.09,1107.8,1675.39,6,4,1,28,0,REJECTED,PENDING,88.28,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2184,Freight Corridor Project #1184 (Delhi),Central Division,DELHI,19.5709,79.2288,272.81,2083.03,2642.2,6,2,29,88,0,PENDING,REJECTED,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2185,Power Grid Line Project #1185 (Goa),Central Division,GOA,21.4593,77.9894,103.61,802.32,1165.73,4,0,19,32,0,REJECTED,APPROVED,75.64,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2186,Urban Transit Corridor Project #1186 (Gujarat),Central Division,GUJARAT,22.4166,75.478,332.82,2328.17,3494.73,2,4,17,99,0,APPROVED,REJECTED,84.33,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2187,Industrial Zone Project #1187 (Haryana),Central Division,HARYANA,23.475,80.3872,290.15,1920.31,2852.43,1,2,9,60,0,PENDING,PENDING,62.94,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2188,Bulk Water Pipeline Project #1188 (Himachal Pradesh),Central Division,HIMACHAL PRADESH,25.6642,82.7093,52.42,499.96,622.84,4,4,23,92,0,APPROVED,APPROVED,71.71,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2189,Highway Project #1189 (Jammu And Kashmir),Central Division,JAMMU AND KASHMIR,20.7368,75.3621,187.85,1226.87,1773.18,4,3,3,89,0,REJECTED,APPROVED,77.42,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2190,Freight Corridor Project #1190 (Jharkhand),Central Division,JHARKHAND,22.1363,84.8677,157.61,1841.1,2566.36,6,3,36,3,0,APPROVED,PENDING,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2191,Power Grid Line Project #1191 (Karnataka),Central Division,KARNATAKA,25.989,78.3156,69.29,456.75,726.76,5,4,3,112,0,PENDING,APPROVED,80.64,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2192,Urban Transit Corridor Project #1192 (Kerala),Central Division,KERALA,19.5133,75.1686,170.7,2019.83,3246.4,1,3,12,13,1,APPROVED,PENDING,71.09,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2193,Industrial Zone Project #1193 (Lakshadweep),Central Division,LAKSHADWEEP,22.5774,76.5946,102.89,773.49,1085.04,2,0,24,113,1,PENDING,APPROVED,78.89,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2194,Bulk Water Pipeline Project #1194 (Madhya Pradesh),Central Division,MADHYA PRADESH,21.1286,76.6108,74.75,600.63,739.79,5,2,12,90,1,APPROVED,PENDING,81.9,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2195,Highway Project #1195 (Maharashtra),Central Division,MAHARASHTRA,18.1292,73.5585,69.45,697.42,888.62,2,2,17,32,1,APPROVED,APPROVED,65.48,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2196,Freight Corridor Project #1196 (Manipur),Central Division,MANIPUR,20.4175,81.8472,237.16,1811.88,2775.51,6,3,23,21,0,PENDING,REJECTED,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2197,Power Grid Line Project #1197 (Meghalaya),Central Division,MEGHALAYA,24.7575,84.1981,267.8,1648.89,2072.8,0,4,1,47,0,APPROVED,REJECTED,52.01,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2198,Urban Transit Corridor Project #1198 (Mizoram),Central Division,MIZORAM,24.8142,78.5499,135.19,1287.6,2099.99,5,1,32,2,0,APPROVED,REJECTED,94.8,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2199,Industrial Zone Project #1199 (Nagaland),Central Division,NAGALAND,23.754,75.7191,136.17,1488.3,1788.49,4,1,18,86,0,APPROVED,PENDING,68.31,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2200,Bulk Water Pipeline Project #1200 (Odisha),Central Division,ODISHA,19.4062,77.7413,119.58,896.56,1155.02,6,3,8,84,0,PENDING,APPROVED,73.7,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2201,Highway Project #1201 (Puducherry),Central Division,PUDUCHERRY,18.1228,83.9231,229.8,2048.71,2478.3,1,0,27,104,0,REJECTED,PENDING,87.4,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_2202,Freight Corridor Project #1202 (Punjab),Central Division,PUNJAB,18.5516,81.7157,111.45,812.21,988.47,6,3,34,22,0,APPROVED,APPROVED,76.3,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
